103165-033-010,mentha,['Rattail cactus necrosis-associated virus'],0.9996109706282824
103165-033-010,mentha,['Pitaya virus X'],0.49409359382099044
103165-033-011,cereus,['Cactus mild mottle virus'],0.24314697227814774
103165-033-011,cereus,['Schlumbergera virus X'],0.9990549692865018
103165-033-011,cereus,['Cactus virus X'],1.0
103165-033-011,cereus,['Rattail cactus necrosis-associated virus'],1.0
103165-033-011,cereus,['Pitaya virus X'],1.0
103165-035-002,unknown,['Peanut chlorotic streak virus'],0.8158158158158159
103165-035-002,unknown,['Tomato spotted wilt tospovirus'],0.9997737812464653
103165-035-004,ajuga reptans,['Potato leafroll virus'],0.0249590089269448
103165-035-006,tulipa,['Capsicum chlorosis virus'],1.0
103165-035-007,unknown,['Potato leafroll virus'],1.0
103165-035-008,cucumis sativus,['Cucurbit aphid-borne yellows virus'],0.9947634840286262
103165-035-009,cucumis sativus,['Cucurbit aphid-borne yellows virus'],1.0
103165-035-010,unknown,['Capsicum chlorosis virus'],0.8516129032258064
103165-035-010,unknown,['Peanut chlorotic streak virus'],1.0
103165-035-010,unknown,['Tomato spotted wilt tospovirus'],1.0
103165-038-001,unknown,['Tobacco ringspot virus'],0.4888452364248632
103165-038-004,unknown,['Passion fruit yellow mosaic virus'],1.0
103165-038-004,unknown,['Passiflora latent virus'],1.0
103165-038-005,unknown,['Passion fruit yellow mosaic virus'],0.42360186418109186
103165-038-005,unknown,['Passiflora latent virus'],0.8322992700729926
103165-038-007,unknown,['Bell pepper alphaendornavirus'],0.059998636394627394
103165-038-009,unknown,['Bell pepper alphaendornavirus'],1.0
103165-038-012,unknown,['Bellflower vein chlorosis virus'],0.17352213980669814
103165-038-012,unknown,['Tobacco ringspot virus'],1.0
103165-038-013,unknown,['Bellflower vein chlorosis virus'],1.0
103165-038-013,unknown,['Tobacco ringspot virus'],0.48744212150975164
103165-039-002,lilium maldano rose,['Tobacco rattle virus'],1.0
103165-039-003,lilium,['Tobacco rattle virus'],0.9044205495818399
103165-040-001,ajuga reptans burgundy,['Tobacco ringspot virus'],0.07635239567233384
103165-040-002,ajuga reptans atropurpurea,['Tobacco ringspot virus'],1.0
103165-040-004,solanum lycopersicum,['Pepino mosaic virus'],1.0
103165-040-004,solanum lycopersicum,['Tomato brown rugose fruit virus'],0.7579096489847317
